#Greenblatt, et al. O2-O2 absorption (ref: JGR, 95, 18577, 1990)
#4085 points (note: 335.2-663.4 nm & 1005.0-1136.8 nm & 1200-1350 nm)
# NOTE - "Made up" 1.26m band with 182.5cm-1 FWHM and 1.6 x 1.06m band (Bob Portmann, 2/26/97)
# CSZ 97/03/24 NB: added entry for 1137 nm = 0. 
# This makes it safe to interpolate between 1137 and 1200 nm, where
# there is no real data. This addition makes 4086 total points. 
#Column 1: wavelength in nm #column 2: "O4" absorption in cm^5 mol^-2
479.1	4.439e-46
479.3	4.254e-46
479.4	4.046e-46
479.6	3.847e-46
479.7	3.643e-46
479.9	3.460e-46
480.0	3.264e-46
480.2	3.083e-46
480.3	2.896e-46
480.5	2.728e-46
480.6	2.556e-46
480.8	2.399e-46
480.9	2.240e-46
481.1	2.095e-46
481.2	1.955e-46
481.4	1.822e-46
481.5	1.693e-46
481.7	1.575e-46
481.8	1.460e-46
482.0	1.360e-46
482.1	1.256e-46
482.3	1.171e-46
482.4	1.081e-46
482.5	1.004e-46
482.7	9.297e-47
482.8	8.625e-47
483.0	7.965e-47
483.1	7.387e-47
483.3	6.815e-47
483.4	6.320e-47
483.5	5.772e-47
483.7	5.359e-47
483.8	4.946e-47
484.0	4.593e-47
484.1	4.233e-47
484.3	3.909e-47
484.4	3.649e-47
484.6	3.355e-47
484.7	3.107e-47
484.8	2.836e-47
485.0	2.641e-47
485.1	2.447e-47
485.3	2.264e-47
485.4	2.117e-47
485.6	1.963e-47
485.7	1.828e-47
485.9	1.657e-47
486.0	1.533e-47
486.1	1.427e-47
486.3	1.362e-47
486.4	1.250e-47
486.6	1.156e-47
486.7	1.132e-47
486.9	1.032e-47
487.0	9.905e-48
487.1	9.020e-48
487.3	9.197e-48
487.4	8.549e-48
487.6	8.490e-48
487.7	8.077e-48
487.9	8.490e-48
488.0	7.959e-48
488.2	8.608e-48
488.3	7.959e-48
488.4	7.959e-48
488.6	7.310e-48
488.7	7.252e-48
488.9	7.134e-48
489.0	7.428e-48
489.2	7.841e-48
489.3	7.605e-48
489.5	7.193e-48
489.6	7.310e-48
489.7	7.605e-48
489.9	7.664e-48
490.0	7.369e-48
490.2	7.841e-48
490.3	7.900e-48
490.5	7.723e-48
490.6	7.428e-48
490.7	7.310e-48
490.9	7.487e-48
491.0	7.252e-48
491.2	7.664e-48
491.3	7.782e-48
491.5	7.723e-48
491.6	7.487e-48
491.8	7.782e-48
491.9	8.254e-48
492.0	8.254e-48
492.2	8.254e-48
492.3	8.077e-48
492.5	8.666e-48
492.6	8.431e-48
492.8	8.961e-48
492.9	8.372e-48
493.1	8.961e-48
493.2	9.256e-48
493.3	9.787e-48
493.5	9.846e-48
493.6	9.905e-48
493.8	1.026e-47
493.9	1.061e-47
494.1	1.085e-47
494.2	1.102e-47
494.3	1.108e-47
494.5	1.138e-47
494.6	1.126e-47
494.8	1.167e-47
494.9	1.156e-47
495.1	1.197e-47
495.2	1.179e-47
