This is Bob Kurucz's extraterrestrial solar spectrum, based on
a line-by-line calculation, a theoretical model of the Sun, and
relevant datasets.  It has been averaged to 1 cm-1 resolution.
The wavenumber column value refers to an average over plus and
minus 0.5 cm-1 around that value. The columns are tab-delimited.
97/04/24: CSZ added last line of flux = 49984 cm-1 = 0 Wm-2/cm-1
Wavenumber(cm-1)	SolarSpectrum(Wm-2/cm-1)
35780	3.995E-04
35781	4.454E-04
35782	4.945E-04
35783	4.862E-04
35784	5.380E-04
35785	5.184E-04
35786	4.911E-04
35787	5.255E-04
35788	5.772E-04
35789	6.040E-04
35790	6.350E-04
35791	5.469E-04
35792	6.340E-04
35793	6.893E-04
35794	6.711E-04
35795	7.265E-04
35796	6.269E-04
35797	6.347E-04
35798	6.848E-04
35799	6.399E-04
35800	6.431E-04
35801	6.367E-04
35802	6.699E-04
35803	8.043E-04
35804	6.939E-04
35805	7.158E-04
35806	7.815E-04
35807	7.068E-04
35808	7.406E-04
35809	6.733E-04
35810	7.090E-04
35811	9.577E-04
35812	8.169E-04
35813	6.662E-04
35814	6.859E-04
35815	7.955E-04
35816	9.260E-04
35817	9.449E-04
35818	9.028E-04
35819	8.972E-04
35820	8.209E-04
35821	6.340E-04
35822	5.362E-04
35823	6.237E-04
35824	9.136E-04
35825	8.702E-04
35826	9.955E-04
35827	8.619E-04
35828	1.003E-03
35829	8.981E-04
35830	1.021E-03
35831	1.156E-03
35832	9.681E-04
35833	8.368E-04
35834	7.790E-04
35835	9.334E-04
35836	8.539E-04
35837	1.055E-03
35838	8.537E-04
35839	9.748E-04
35840	9.848E-04
35841	1.153E-03
35842	1.079E-03
35843	1.111E-03
35844	1.115E-03
35845	1.140E-03
35846	1.182E-03
35847	1.365E-03
35848	1.168E-03
35849	1.218E-03
35850	1.241E-03
35851	1.232E-03
35852	1.192E-03
35853	1.118E-03
35854	9.929E-04
35855	6.303E-04
35856	3.776E-04
35857	6.918E-04
35858	7.270E-04
35859	8.472E-04
35860	1.298E-03
35861	1.259E-03
35862	1.250E-03
35863	1.339E-03
35864	1.408E-03
35865	1.468E-03
35866	1.259E-03
35867	1.143E-03
35868	1.238E-03
35869	1.423E-03
35870	1.611E-03
35871	1.639E-03
35872	1.426E-03
35873	1.306E-03
35874	1.435E-03
35875	1.618E-03
35876	1.377E-03
35877	1.336E-03
35878	1.486E-03
35879	1.529E-03
35880	1.323E-03
35881	1.269E-03
35882	1.639E-03
35883	1.693E-03
35884	1.510E-03
35885	1.692E-03
35886	1.275E-03
35887	1.182E-03
35888	1.507E-03
35889	1.704E-03
35890	1.728E-03
35891	1.589E-03
35892	1.632E-03
35893	1.177E-03
35894	9.924E-04
35895	1.123E-03
35896	1.197E-03
35897	1.721E-03
35898	1.704E-03
35899	1.787E-03
35900	1.570E-03
35901	1.417E-03
35902	1.446E-03
35903	1.603E-03
35904	1.429E-03
35905	1.241E-03
35906	1.438E-03
35907	1.892E-03
35908	1.605E-03
35909	1.312E-03
35910	1.738E-03
35911	1.517E-03
35912	1.102E-03
35913	7.316E-04
35914	1.250E-03
35915	1.298E-03
35916	1.413E-03
35917	1.406E-03
35918	1.213E-03
35919	1.241E-03
35920	1.363E-03
35921	1.094E-03
35922	5.632E-04
35923	5.888E-04
35924	1.097E-03
35925	1.400E-03
35926	1.427E-03
35927	1.863E-03
35928	1.763E-03
35929	1.846E-03
35930	1.756E-03
35931	1.507E-03
35932	1.820E-03
35933	1.678E-03
35934	1.401E-03
35935	1.585E-03
35936	1.805E-03
35937	1.430E-03
35938	1.393E-03
35939	2.006E-03
35940	2.024E-03
35941	1.483E-03
35942	9.200E-04
35943	4.406E-04
35944	6.061E-04
35945	9.394E-04
35946	1.566E-03
35947	1.756E-03
35948	1.371E-03
35949	1.267E-03
35950	1.192E-03
35951	1.704E-03
35952	1.137E-03
35953	1.475E-03
35954	1.216E-03
35955	1.766E-03
35956	2.197E-03
35957	1.545E-03
35958	1.497E-03
35959	1.613E-03
35960	1.568E-03
35961	1.081E-03
35962	7.526E-04
35963	3.961E-04
35964	4.358E-04
35965	7.350E-04
35966	1.076E-03
35967	1.710E-03
35968	1.703E-03
35969	1.656E-03
35970	1.110E-03
35971	1.257E-03
35972	1.648E-03
35973	1.897E-03
35974	1.813E-03
35975	1.559E-03
35976	1.032E-03
35977	1.211E-03
35978	1.966E-03
35979	2.036E-03
35980	1.399E-03
35981	1.485E-03
35982	1.300E-03
35983	6.784E-04
35984	3.040E-04
35985	5.911E-04
35986	7.947E-04
35987	1.406E-03
35988	1.372E-03
35989	1.196E-03
35990	1.149E-03
35991	1.688E-03
35992	2.011E-03
35993	2.488E-03
35994	2.277E-03
35995	2.570E-03
35996	2.288E-03
35997	2.711E-03
35998	3.143E-03
35999	2.948E-03
36000	2.321E-03
36001	1.468E-03
36002	1.039E-03
36003	6.583E-04
36004	6.674E-04
36005	1.186E-03
36006	9.718E-04
36007	9.579E-04
36008	1.815E-03
36009	1.856E-03
36010	1.275E-03
36011	2.447E-03
36012	3.152E-03
36013	2.864E-03
36014	1.632E-03
36015	1.346E-03
36016	2.076E-03
36017	2.016E-03
36018	2.721E-03
36019	2.217E-03
36020	1.590E-03
36021	1.547E-03
36022	1.970E-03
36023	2.487E-03
36024	2.896E-03
36025	2.729E-03
36026	1.474E-03
36027	2.008E-03
36028	1.909E-03
36029	1.143E-03
36030	1.719E-03
36031	3.008E-03
36032	3.201E-03
36033	2.732E-03
36034	2.966E-03
36035	2.028E-03
36036	2.041E-03
36037	2.437E-03
36038	2.223E-03
36039	2.190E-03
36040	1.782E-03
36041	2.887E-03
36042	2.931E-03
36043	2.265E-03
36044	3.133E-03
36045	2.968E-03
36046	2.570E-03
36047	2.745E-03
36048	1.597E-03
36049	1.555E-03
36050	2.979E-03
36051	3.316E-03
36052	3.574E-03
36053	3.216E-03
36054	1.859E-03
36055	1.557E-03
36056	2.165E-03
36057	2.699E-03
36058	1.781E-03
36059	1.937E-03
36060	1.845E-03
36061	1.121E-03
36062	1.272E-03
36063	6.026E-04
36064	6.266E-04
36065	1.270E-03
36066	1.576E-03
36067	2.112E-03
36068	2.630E-03
36069	2.355E-03
36070	2.597E-03
36071	2.409E-03
36072	2.584E-03
36073	2.845E-03
36074	2.641E-03
36075	2.303E-03
36076	2.625E-03
36077	3.098E-03
36078	3.424E-03
36079	3.213E-03
36080	2.760E-03
36081	2.896E-03
36082	1.710E-03
36083	1.416E-03
36084	1.153E-03
36085	2.134E-03
36086	2.740E-03
36087	3.167E-03
36088	3.303E-03
36089	2.917E-03
36090	2.283E-03
36091	2.120E-03
36092	1.559E-03
36093	2.557E-03
36094	2.169E-03
36095	1.346E-03
36096	1.846E-03
36097	2.593E-03
36098	1.922E-03
36099	8.910E-04
36100	1.581E-03
36101	1.455E-03
36102	1.901E-03
36103	1.321E-03
36104	7.250E-04
36105	1.125E-03
36106	1.884E-03
36107	2.092E-03
36108	1.981E-03
36109	1.521E-03
36110	1.461E-03
36111	1.158E-03
36112	1.383E-03
36113	2.638E-03
36114	2.146E-03
36115	1.452E-03
36116	2.609E-03
36117	2.756E-03
36118	2.639E-03
36119	2.644E-03
36120	2.441E-03
36121	1.477E-03
36122	7.462E-04
36123	4.351E-04
36124	1.188E-03
36125	2.456E-03
36126	2.548E-03
36127	3.258E-03
36128	3.366E-03
36129	2.738E-03
36130	1.513E-03
36131	1.798E-03
36132	2.639E-03
36133	2.243E-03
36134	1.056E-03
36135	5.527E-04
36136	5.684E-04
36137	1.024E-03
36138	1.940E-03
36139	2.387E-03
36140	2.108E-03
36141	2.022E-03
36142	2.065E-03
36143	3.099E-03
36144	3.267E-03
36145	3.840E-03
36146	3.289E-03
36147	1.485E-03
36148	2.488E-03
36149	2.480E-03
36150	1.691E-03
36151	3.047E-03
36152	2.917E-03
36153	1.749E-03
36154	2.852E-03
36155	3.723E-03
36156	3.226E-03
36157	2.680E-03
36158	1.842E-03
36159	2.246E-03
36160	3.917E-03
36161	4.143E-03
36162	3.728E-03
36163	3.552E-03
36164	1.388E-03
36165	9.337E-04
36166	1.151E-03
36167	8.797E-04
36168	1.534E-03
36169	2.098E-03
36170	1.690E-03
36171	2.356E-03
36172	2.800E-03
36173	2.433E-03
36174	2.450E-03
36175	1.923E-03
36176	2.446E-03
36177	2.929E-03
36178	2.675E-03
36179	2.861E-03
36180	2.132E-03
36181	1.216E-03
36182	2.055E-03
36183	1.891E-03
36184	1.539E-03
36185	1.155E-03
36186	8.121E-04
36187	5.639E-04
36188	6.506E-04
36189	1.133E-03
36190	1.580E-03
36191	1.866E-03
36192	1.856E-03
36193	1.803E-03
36194	1.401E-03
36195	6.678E-04
36196	8.269E-04
36197	7.732E-04
36198	5.225E-04
36199	7.844E-04
36200	1.450E-03
36201	1.841E-03
36202	1.714E-03
36203	2.100E-03
36204	1.724E-03
36205	1.964E-03
36206	3.024E-03
36207	3.359E-03
36208	3.176E-03
36209	1.991E-03
36210	1.422E-03
36211	2.429E-03
36212	2.966E-03
36213	2.126E-03
36214	1.916E-03
36215	2.437E-03
36216	2.581E-03
36217	2.111E-03
36218	2.730E-03
36219	2.300E-03
36220	1.915E-03
36221	1.873E-03
36222	2.053E-03
36223	1.536E-03
36224	1.180E-03
36225	1.482E-03
36226	2.211E-03
36227	2.361E-03
36228	1.804E-03
36229	1.955E-03
36230	1.332E-03
36231	2.286E-03
36232	3.054E-03
36233	3.251E-03
36234	2.575E-03
36235	2.094E-03
36236	2.809E-03
36237	2.525E-03
36238	2.949E-03
36239	3.216E-03
36240	3.139E-03
36241	3.373E-03
36242	3.678E-03
36243	3.828E-03
36244	3.482E-03
36245	3.210E-03
36246	2.552E-03
36247	2.551E-03
36248	2.634E-03
36249	1.532E-03
36250	1.096E-03
36251	7.987E-04
36252	1.225E-03
36253	1.496E-03
36254	1.402E-03
36255	1.041E-03
36256	6.991E-04
36257	1.012E-03
36258	1.625E-03
36259	1.189E-03
36260	9.008E-04
36261	1.146E-03
36262	1.253E-03
36263	1.538E-03
36264	1.566E-03
36265	1.430E-03
36266	1.131E-03
36267	8.571E-04
36268	7.168E-04
36269	4.001E-04
36270	3.188E-04
36271	5.866E-04
36272	7.085E-04
36273	6.380E-04
36274	6.016E-04
36275	5.199E-04
36276	3.661E-04
36277	2.910E-04
36278	3.593E-04
36279	5.043E-04
36280	6.127E-04
36281	7.659E-04
36282	8.817E-04
36283	9.659E-04
36284	9.189E-04
36285	1.061E-03
36286	1.243E-03
36287	1.038E-03
36288	9.495E-04
36289	1.488E-03
36290	1.843E-03
36291	1.888E-03
36292	1.285E-03
36293	1.346E-03
36294	1.300E-03
36295	1.342E-03
36296	1.687E-03
36297	1.417E-03
36298	1.866E-03
36299	1.599E-03
36300	8.392E-04
36301	1.143E-03
36302	1.094E-03
36303	8.372E-04
36304	7.737E-04
36305	1.027E-03
36306	2.126E-03
36307	2.269E-03
36308	1.554E-03
36309	9.728E-04
36310	7.260E-04
36311	1.162E-03
36312	1.380E-03
36313	1.631E-03
36314	2.414E-03
36315	1.930E-03
36316	1.821E-03
36317	2.348E-03
36318	2.509E-03
36319	2.784E-03
36320	2.834E-03
36321	2.559E-03
36322	2.450E-03
36323	2.584E-03
36324	2.090E-03
36325	1.651E-03
36326	2.093E-03
36327	2.061E-03
36328	1.133E-03
36329	7.209E-04
36330	1.537E-03
36331	2.132E-03
36332	1.775E-03
36333	1.988E-03
36334	2.277E-03
36335	2.006E-03
36336	1.432E-03
36337	1.465E-03
36338	1.138E-03
36339	1.511E-03
36340	1.651E-03
36341	9.619E-04
36342	7.255E-04
36343	5.858E-04
36344	7.482E-04
36345	1.157E-03
36346	1.100E-03
36347	1.012E-03
36348	8.763E-04
36349	7.080E-04
36350	4.423E-04
36351	2.983E-04
36352	4.145E-04
36353	6.982E-04
36354	8.732E-04
36355	8.780E-04
36356	7.690E-04
36357	5.966E-04
36358	5.205E-04
36359	3.507E-04
36360	2.987E-04
36361	2.437E-04
36362	2.607E-04
36363	2.784E-04
36364	3.842E-04
36365	4.492E-04
36366	4.788E-04
36367	7.882E-04
36368	9.858E-04
36369	1.070E-03
36370	1.164E-03
36371	1.319E-03
36372	1.479E-03
36373	1.472E-03
36374	1.291E-03
36375	1.048E-03
36376	1.213E-03
36377	1.469E-03
36378	1.691E-03
36379	1.741E-03
36380	1.638E-03
36381	1.672E-03
36382	1.548E-03
36383	1.191E-03
36384	9.099E-04
36385	7.202E-04
36386	9.628E-04
36387	1.130E-03
36388	1.008E-03
36389	8.829E-04
36390	6.908E-04
36391	4.585E-04
36392	3.252E-04
36393	3.321E-04
36394	4.566E-04
36395	5.023E-04
36396	4.911E-04
36397	5.027E-04
36398	3.584E-04
36399	2.923E-04
36400	3.621E-04
36401	5.296E-04
36402	6.749E-04
36403	7.705E-04
36404	9.436E-04
36405	1.016E-03
36406	9.363E-04
36407	9.442E-04
36408	9.322E-04
36409	1.353E-03
36410	1.635E-03
36411	1.787E-03
36412	1.812E-03
36413	1.800E-03
36414	1.897E-03
36415	1.964E-03
36416	2.148E-03
36417	1.958E-03
36418	1.194E-03
36419	1.019E-03
36420	1.116E-03
36421	1.384E-03
36422	1.548E-03
36423	1.768E-03
36424	1.641E-03
36425	9.997E-04
36426	8.325E-04
36427	1.279E-03
36428	1.161E-03
36429	9.451E-04
36430	8.199E-04
36431	5.665E-04
36432	3.930E-04
36433	7.062E-04
36434	1.023E-03
36435	1.084E-03
36436	9.996E-04
36437	7.562E-04
36438	4.593E-04
36439	5.641E-04
36440	8.555E-04
36441	7.890E-04
36442	5.885E-04
36443	3.730E-04
36444	3.422E-04
36445	5.199E-04
36446	7.245E-04
36447	9.630E-04
36448	1.070E-03
36449	9.968E-04
36450	8.692E-04
36451	7.466E-04
36452	6.834E-04
36453	4.973E-04
36454	2.846E-04
36455	2.827E-04
36456	3.674E-04
36457	5.782E-04
36458	7.138E-04
36459	5.773E-04
36460	8.938E-04
36461	1.478E-03
36462	1.731E-03
36463	1.708E-03
36464	1.631E-03
36465	1.301E-03
36466	1.518E-03
36467	1.325E-03
36468	1.006E-03
36469	1.341E-03
36470	1.314E-03
36471	1.070E-03
36472	8.169E-04
36473	1.112E-03
36474	1.184E-03
36475	1.451E-03
36476	1.621E-03
36477	1.375E-03
36478	1.616E-03
36479	1.541E-03
36480	1.289E-03
36481	1.398E-03
36482	1.349E-03
36483	1.235E-03
36484	1.005E-03
36485	7.330E-04
36486	8.790E-04
36487	8.975E-04
36488	7.747E-04
36489	6.345E-04
36490	4.493E-04
36491	3.513E-04
36492	2.751E-04
36493	3.551E-04
36494	4.915E-04
36495	6.012E-04
36496	7.063E-04
36497	8.136E-04
36498	9.435E-04
36499	1.154E-03
36500	1.290E-03
36501	1.337E-03
36502	1.576E-03
36503	1.710E-03
36504	1.705E-03
36505	1.520E-03
36506	1.153E-03
36507	1.490E-03
36508	1.729E-03
36509	1.194E-03
36510	1.531E-03
36511	2.240E-03
36512	2.313E-03
36513	2.071E-03
36514	1.301E-03
36515	1.165E-03
36516	1.343E-03
36517	8.743E-04
36518	8.842E-04
36519	8.137E-04
36520	5.634E-04
36521	3.171E-04
36522	4.280E-04
36523	6.531E-04
36524	6.644E-04
36525	4.651E-04
36526	3.710E-04
36527	5.631E-04
36528	6.901E-04
36529	7.917E-04
36530	8.462E-04
36531	5.384E-04
36532	5.807E-04
36533	1.218E-03
36534	1.755E-03
36535	1.818E-03
36536	1.627E-03
36537	2.356E-03
36538	2.810E-03
36539	2.867E-03
36540	2.724E-03
36541	2.536E-03
36542	2.215E-03
36543	1.472E-03
36544	7.949E-04
36545	5.907E-04
36546	4.881E-04
36547	7.718E-04
36548	9.828E-04
36549	1.435E-03
36550	2.207E-03
36551	1.953E-03
36552	1.196E-03
36553	1.306E-03
36554	1.277E-03
36555	1.804E-03
36556	2.629E-03
36557	2.371E-03
36558	1.617E-03
36559	2.140E-03
36560	1.818E-03
36561	1.931E-03
36562	1.446E-03
36563	1.334E-03
36564	2.006E-03
36565	1.530E-03
36566	8.324E-04
36567	9.817E-04
36568	1.213E-03
36569	1.212E-03
36570	8.794E-04
36571	5.283E-04
36572	3.237E-04
36573	4.504E-04
36574	7.360E-04
36575	8.997E-04
36576	1.261E-03
36577	1.894E-03
36578	2.462E-03
36579	2.653E-03
36580	2.039E-03
36581	1.386E-03
36582	1.553E-03
36583	1.600E-03
36584	2.644E-03
36585	2.776E-03
36586	2.359E-03
36587	1.546E-03
36588	1.935E-03
36589	2.320E-03
36590	2.770E-03
36591	2.234E-03
36592	1.395E-03
36593	7.502E-04
36594	9.329E-04
36595	1.952E-03
36596	2.800E-03
36597	3.301E-03
36598	3.527E-03
36599	3.147E-03
36600	2.890E-03
36601	1.809E-03
36602	1.410E-03
36603	2.407E-03
36604	2.635E-03
36605	2.016E-03
36606	1.274E-03
36607	1.176E-03
36608	9.652E-04
36609	6.025E-04
36610	7.012E-04
36611	1.204E-03
36612	1.665E-03
36613	1.841E-03
36614	2.038E-03
36615	2.327E-03
36616	2.429E-03
36617	2.565E-03
36618	2.159E-03
36619	2.711E-03
36620	3.804E-03
36621	3.499E-03
36622	3.162E-03
36623	3.249E-03
36624	3.327E-03
36625	3.104E-03
36626	2.907E-03
36627	3.162E-03
36628	3.684E-03
36629	3.982E-03
36630	3.835E-03
36631	3.217E-03
36632	1.764E-03
36633	8.403E-04
36634	9.442E-04
36635	1.686E-03
36636	2.177E-03
36637	1.715E-03
36638	2.652E-03
36639	3.111E-03
36640	2.992E-03
36641	2.851E-03
36642	2.360E-03
36643	1.981E-03
36644	1.590E-03
36645	9.472E-04
36646	1.161E-03
36647	1.489E-03
36648	1.325E-03
36649	1.067E-03
36650	7.426E-04
36651	4.565E-04
36652	3.707E-04
36653	4.594E-04
36654	5.913E-04
36655	8.576E-04
36656	1.149E-03
36657	1.700E-03
36658	2.148E-03
36659	2.367E-03
36660	2.236E-03
36661	2.002E-03
36662	1.600E-03
36663	1.439E-03
36664	1.724E-03
36665	1.853E-03
36666	1.285E-03
36667	2.083E-03
36668	2.409E-03
36669	1.926E-03
36670	1.139E-03
36671	9.300E-04
36672	7.086E-04
36673	9.032E-04
36674	1.368E-03
36675	1.672E-03
36676	1.356E-03
36677	2.106E-03
36678	1.751E-03
36679	2.160E-03
36680	3.420E-03
36681	3.221E-03
36682	1.797E-03
36683	1.533E-03
36684	2.265E-03
36685	1.542E-03
36686	8.411E-04
36687	4.483E-04
36688	4.663E-04
36689	7.916E-04
36690	1.202E-03
36691	1.262E-03
36692	1.956E-03
36693	2.356E-03
36694	1.521E-03
36695	9.824E-04
36696	1.237E-03
36697	2.082E-03
36698	2.151E-03
36699	1.867E-03
36700	1.510E-03
36701	1.642E-03
36702	1.430E-03
36703	9.900E-04
36704	7.546E-04
36705	4.931E-04
36706	3.103E-04
36707	4.881E-04
36708	7.211E-04
36709	1.075E-03
36710	1.148E-03
36711	1.191E-03
36712	1.756E-03
36713	1.994E-03
36714	2.303E-03
36715	2.807E-03
36716	2.242E-03
36717	1.298E-03
36718	1.476E-03
36719	1.815E-03
36720	2.109E-03
36721	2.165E-03
36722	1.491E-03
36723	1.147E-03
36724	1.360E-03
36725	1.698E-03
36726	1.300E-03
36727	9.390E-04
36728	1.639E-03
36729	1.976E-03
36730	1.510E-03
36731	2.002E-03
36732	1.906E-03
36733	2.045E-03
36734	2.101E-03
36735	1.843E-03
36736	1.420E-03
36737	1.148E-03
36738	9.808E-04
36739	6.936E-04
36740	5.360E-04
36741	4.089E-04
36742	2.802E-04
36743	3.580E-04
36744	5.834E-04
36745	7.246E-04
36746	8.438E-04
36747	7.502E-04
36748	1.001E-03
36749	1.206E-03
36750	1.041E-03
36751	8.149E-04
36752	8.951E-04
36753	1.106E-03
36754	1.212E-03
36755	1.449E-03
36756	1.359E-03
36757	1.157E-03
36758	1.072E-03
36759	1.138E-03
36760	1.073E-03
36761	8.353E-04
36762	5.931E-04
36763	6.052E-04
36764	5.406E-04
36765	4.807E-04
36766	3.119E-04
36767	2.082E-04
36768	3.423E-04
36769	4.879E-04
36770	6.100E-04
36771	6.936E-04
36772	7.540E-04
36773	8.691E-04
36774	7.544E-04
36775	5.011E-04
36776	6.715E-04
36777	1.143E-03
36778	1.664E-03
36779	1.823E-03
36780	1.827E-03
36781	1.913E-03
36782	2.020E-03
36783	1.593E-03
36784	1.487E-03
36785	2.405E-03
36786	2.585E-03
36787	1.607E-03
36788	1.511E-03
36789	1.481E-03
36790	1.250E-03
36791	2.200E-03
36792	2.201E-03
36793	2.067E-03
36794	2.655E-03
36795	3.212E-03
36796	2.754E-03
36797	2.058E-03
36798	1.367E-03
36799	1.687E-03
36800	2.752E-03
36801	3.125E-03
36802	2.190E-03
36803	2.141E-03
36804	1.400E-03
36805	9.222E-04
36806	1.807E-03
36807	1.965E-03
36808	1.576E-03
36809	2.586E-03
36810	3.426E-03
36811	2.564E-03
36812	1.353E-03
36813	1.088E-03
36814	1.250E-03
36815	1.233E-03
36816	1.127E-03
36817	1.001E-03
36818	1.722E-03
36819	2.621E-03
36820	2.125E-03
36821	2.182E-03
36822	2.386E-03
36823	1.401E-03
36824	9.451E-04
36825	1.329E-03
36826	1.374E-03
36827	1.037E-03
36828	7.541E-04
36829	4.904E-04
36830	3.633E-04
36831	4.744E-04
36832	7.000E-04
36833	7.265E-04
36834	8.708E-04
36835	1.044E-03
36836	1.604E-03
36837	2.023E-03
36838	2.056E-03
36839	1.988E-03
36840	2.569E-03
36841	2.799E-03
36842	2.618E-03
36843	1.776E-03
36844	1.448E-03
36845	1.494E-03
36846	2.508E-03
36847	3.546E-03
36848	3.523E-03
36849	2.503E-03
36850	3.167E-03
36851	2.982E-03
36852	3.653E-03
36853	3.378E-03
36854	2.917E-03
36855	3.734E-03
36856	3.090E-03
36857	1.610E-03
36858	8.871E-04
36859	1.349E-03
36860	2.675E-03
36861	3.467E-03
36862	3.614E-03
36863	3.350E-03
36864	1.810E-03
36865	9.400E-04
36866	7.601E-04
36867	5.192E-04
36868	6.975E-04
36869	7.115E-04
36870	1.140E-03
36871	2.118E-03
36872	2.419E-03
36873	1.670E-03
36874	1.836E-03
36875	1.676E-03
36876	2.063E-03
36877	2.875E-03
36878	3.692E-03
36879	3.678E-03
36880	2.323E-03
36881	1.416E-03
36882	1.291E-03
36883	1.080E-03
36884	1.053E-03
36885	1.515E-03
36886	2.147E-03
36887	2.655E-03
36888	2.249E-03
36889	1.250E-03
36890	1.538E-03
36891	2.233E-03
36892	2.763E-03
36893	2.454E-03
36894	1.972E-03
36895	3.198E-03
36896	3.419E-03
36897	1.891E-03
36898	1.464E-03
36899	2.305E-03
36900	2.724E-03
36901	2.322E-03
36902	1.435E-03
36903	2.044E-03
36904	1.712E-03
36905	1.282E-03
36906	1.088E-03
36907	9.110E-04
36908	7.263E-04
36909	1.033E-03
36910	1.356E-03
36911	1.714E-03
36912	2.108E-03
36913	2.425E-03
36914	2.557E-03
36915	1.987E-03
36916	2.036E-03
36917	2.624E-03
36918	2.133E-03
36919	2.224E-03
36920	2.742E-03
36921	2.266E-03
36922	2.194E-03
36923	1.513E-03
36924	1.527E-03
36925	2.601E-03
36926	3.260E-03
36927	3.431E-03
36928	2.542E-03
36929	1.249E-03
36930	1.175E-03
36931	1.796E-03
36932	1.541E-03
36933	1.934E-03
36934	1.719E-03
36935	8.252E-04
36936	5.914E-04
36937	9.930E-04
36938	2.229E-03
36939	3.091E-03
36940	3.244E-03
36941	2.614E-03
36942	1.148E-03
36943	6.299E-04
36944	6.581E-04
36945	1.423E-03
36946	2.077E-03
36947	2.119E-03
36948	1.740E-03
36949	2.658E-03
36950	2.515E-03
36951	1.731E-03
36952	1.925E-03
36953	2.992E-03
36954	2.425E-03
36955	1.985E-03
36956	2.870E-03
36957	3.012E-03
36958	3.690E-03
36959	4.100E-03
36960	3.837E-03
36961	2.572E-03
36962	2.762E-03
36963	2.902E-03
36964	2.270E-03
36965	3.127E-03
36966	3.685E-03
36967	3.498E-03
36968	3.133E-03
36969	3.290E-03
36970	2.676E-03
36971	1.573E-03
36972	8.806E-04
36973	7.824E-04
36974	8.466E-04
36975	1.583E-03
36976	1.963E-03
36977	1.592E-03
36978	1.234E-03
36979	1.298E-03
36980	1.946E-03
36981	2.680E-03
36982	2.634E-03
36983	2.906E-03
36984	3.281E-03
36985	3.354E-03
36986	3.268E-03
36987	3.490E-03
36988	3.204E-03
36989	2.500E-03
36990	2.722E-03
36991	2.358E-03
36992	1.409E-03
36993	1.454E-03
36994	1.955E-03
36995	1.789E-03
36996	1.403E-03
36997	1.714E-03
36998	2.889E-03
36999	2.012E-03
37000	1.265E-03
37001	1.259E-03
37002	1.698E-03
37003	1.149E-03
37004	1.099E-03
37005	1.565E-03
37006	1.380E-03
37007	1.899E-03
37008	3.153E-03
37009	3.040E-03
37010	1.699E-03
37011	9.951E-04
37012	8.397E-04
37013	9.978E-04
37014	1.035E-03
37015	2.264E-03
37016	3.071E-03
37017	2.872E-03
37018	2.782E-03
37019	3.299E-03
37020	3.971E-03
37021	3.717E-03
37022	2.913E-03
37023	2.887E-03
37024	3.323E-03
37025	3.060E-03
37026	4.081E-03
37027	4.205E-03
37028	3.843E-03
37029	2.661E-03
37030	2.167E-03
37031	2.604E-03
37032	1.758E-03
37033	1.995E-03
37034	2.232E-03
37035	2.085E-03
37036	2.135E-03
37037	1.992E-03
37038	1.084E-03
37039	1.043E-03
37040	1.424E-03
37041	1.827E-03
37042	1.269E-03
37043	8.726E-04
37044	8.326E-04
37045	1.713E-03
37046	2.253E-03
37047	1.477E-03
37048	1.076E-03
37049	1.868E-03
37050	1.789E-03
37051	9.701E-04
37052	9.517E-04
37053	1.389E-03
37054	1.612E-03
37055	2.003E-03
37056	2.767E-03
37057	2.300E-03
37058	2.235E-03
37059	2.453E-03
37060	1.555E-03
37061	1.301E-03
37062	1.392E-03
37063	1.613E-03
37064	1.889E-03
37065	2.266E-03
37066	2.094E-03
37067	1.417E-03
37068	2.170E-03
37069	2.206E-03
37070	2.289E-03
37071	2.513E-03
37072	3.404E-03
37073	2.988E-03
37074	1.587E-03
37075	1.006E-03
37076	1.021E-03
37077	8.656E-04
37078	1.064E-03
37079	1.644E-03
37080	1.461E-03
37081	9.955E-04
37082	9.463E-04
37083	1.367E-03
37084	1.740E-03
37085	2.064E-03
37086	1.256E-03
37087	7.027E-04
37088	6.490E-04
37089	1.017E-03
37090	1.049E-03
37091	8.599E-04
37092	8.960E-04
37093	7.981E-04
37094	9.883E-04
37095	1.047E-03
37096	1.785E-03
37097	2.312E-03
37098	2.603E-03
37099	2.100E-03
37100	1.268E-03
37101	1.164E-03
37102	1.078E-03
37103	1.834E-03
37104	2.545E-03
37105	2.770E-03
37106	2.234E-03
37107	2.854E-03
37108	2.948E-03
37109	2.830E-03
37110	2.389E-03
37111	2.014E-03
37112	2.222E-03
37113	1.940E-03
37114	2.346E-03
37115	1.847E-03
37116	2.043E-03
37117	3.107E-03
37118	3.109E-03
37119	2.933E-03
37120	1.951E-03
37121	1.691E-03
37122	1.937E-03
37123	2.075E-03
37124	1.581E-03
37125	9.218E-04
37126	1.239E-03
37127	1.143E-03
37128	7.872E-04
37129	1.525E-03
37130	2.242E-03
37131	2.832E-03
37132	2.607E-03
37133	1.942E-03
37134	2.259E-03
37135	2.235E-03
37136	2.499E-03
37137	2.553E-03
37138	2.816E-03
37139	2.021E-03
37140	1.810E-03
37141	2.400E-03
37142	2.419E-03
37143	1.877E-03
37144	1.935E-03
37145	1.714E-03
37146	2.237E-03
37147	1.920E-03
37148	1.329E-03
37149	7.357E-04
37150	9.940E-04
37151	1.523E-03
37152	1.513E-03
37153	1.613E-03
37154	2.147E-03
37155	2.228E-03
37156	2.261E-03
37157	1.672E-03
37158	1.564E-03
